area,header,class,class_kind,class_line,class_status,method,method_line,method_static,method_status,matched_capi,signature,note
include/core,include/core/SkPoint3.h,SkPoint3,struct,7,covered,dot,8,no,covered,SkPoint3_dot,"SkScalar dot(const SkPoint3& vec) const { return DotProduct(*this, vec); }",
include/core,include/core/SkPoint3.h,SkPoint3,struct,7,covered,CrossProduct,8,yes,covered,SkPoint3_CrossProduct,"static SkPoint3 CrossProduct(const SkPoint3& a, const SkPoint3& b) { SkPoint3 result; result.fX = a.fY*b.fZ - a.fZ*b.fY; result.fY = a.fZ*b.fX - a.fX*b.fZ; result.fZ = a.fX*b.fY - a.fY*b.fX; return result; }",
include/core,include/core/SkPoint3.h,SkPoint3,struct,7,covered,cross,8,no,covered,SkPoint3_cross,"SkPoint3 cross(const SkPoint3& vec) const { return CrossProduct(*this, vec); }",
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,SkRRect,18,no,covered,SkRRect_MakeEmpty|SkRRect_MakeOval|SkRRect_MakeRect|SkRRect_MakeRectXY|SkRRect_makeOffset|SkRRect_new|SkRRect_newCopy,SkRRect() = default;,
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,SkRRect,18,no,covered,SkRRect_MakeEmpty|SkRRect_MakeOval|SkRRect_MakeRect|SkRRect_MakeRectXY|SkRRect_makeOffset|SkRRect_new|SkRRect_newCopy,SkRRect(const SkRRect& rrect) = default;,
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,getType,39,no,covered,SkRRect_getType,Type getType() const { SkASSERT(this->isValid()); return static_cast<Type>(fType); },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,type,39,no,covered,SkRRect_type,Type type() const { return this->getType(); },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,isEmpty,39,no,covered,SkRRect_isEmpty,inline bool isEmpty() const { return kEmpty_Type == this->getType(); },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,isRect,39,no,covered,SkRRect_isRect,inline bool isRect() const { return kRect_Type == this->getType(); },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,isOval,39,no,covered,SkRRect_isOval,inline bool isOval() const { return kOval_Type == this->getType(); },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,isSimple,39,no,covered,SkRRect_isSimple,inline bool isSimple() const { return kSimple_Type == this->getType(); },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,isNinePatch,39,no,covered,SkRRect_isNinePatch,inline bool isNinePatch() const { return kNinePatch_Type == this->getType(); },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,isComplex,39,no,covered,SkRRect_isComplex,inline bool isComplex() const { return kComplex_Type == this->getType(); },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,width,39,no,covered,SkRRect_width,SkScalar width() const { return fRect.width(); },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,height,39,no,covered,SkRRect_height,SkScalar height() const { return fRect.height(); },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,getSimpleRadii,39,no,covered,SkRRect_getSimpleRadii,SkVector getSimpleRadii() const { return fRadii[0]; },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,setEmpty,39,no,covered,SkRRect_setEmpty,void setEmpty() { *this = SkRRect(); },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,setRect,39,no,covered,SkRRect_setRect,"void setRect(const SkRect& rect) { if (!this->initializeRect(rect)) { return; } memset(fRadii, 0, sizeof(fRadii)); fType = kRect_Type; SkASSERT(this->isValid()); }",
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,MakeEmpty,39,yes,covered,SkRRect_MakeEmpty,static SkRRect MakeEmpty() { return SkRRect(); },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,MakeRect,39,yes,covered,SkRRect_MakeRect,static SkRRect MakeRect(const SkRect& r) { SkRRect rr; rr.setRect(r); return rr; },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,MakeOval,39,yes,covered,SkRRect_MakeOval,static SkRRect MakeOval(const SkRect& oval) { SkRRect rr; rr.setOval(oval); return rr; },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,MakeRectXY,39,yes,covered,SkRRect_MakeRectXY,"static SkRRect MakeRectXY(const SkRect& rect, SkScalar xRad, SkScalar yRad) { SkRRect rr; rr.setRectXY(rect, xRad, yRad); return rr; }",
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,setOval,39,no,covered,SkRRect_setOval,void setOval(const SkRect& oval);,
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,setRectXY,39,no,covered,SkRRect_setRectXY,"void setRectXY(const SkRect& rect, SkScalar xRad, SkScalar yRad);",
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,setNinePatch,39,no,covered,SkRRect_setNinePatch,"void setNinePatch(const SkRect& rect, SkScalar leftRad, SkScalar topRad, SkScalar rightRad, SkScalar bottomRad);",
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,setRectRadii,39,no,covered,SkRRect_setRectRadii,"void setRectRadii(const SkRect& rect, const SkVector radii[4]);",
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,rect,124,no,covered,SkRRect_rect,const SkRect& rect() const { return fRect; },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,radii,124,no,covered,SkRRect_radii,SkVector radii(Corner corner) const { return fRadii[corner]; },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,radii,124,no,covered,SkRRect_radii,"SkSpan<const SkVector> radii() const { return SkSpan(fRadii, 4); }",
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,getBounds,124,no,covered,SkRRect_getBounds,const SkRect& getBounds() const { return fRect; },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,inset,124,no,covered,SkRRect_inset,"void inset(SkScalar dx, SkScalar dy, SkRRect* dst) const;",
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,inset,124,no,covered,SkRRect_inset,"void inset(SkScalar dx, SkScalar dy) { this->inset(dx, dy, this); }",
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,outset,124,no,covered,SkRRect_outset,"void outset(SkScalar dx, SkScalar dy, SkRRect* dst) const { this->inset(-dx, -dy, dst); }",
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,outset,124,no,covered,SkRRect_outset,"void outset(SkScalar dx, SkScalar dy) { this->inset(-dx, -dy, this); }",
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,offset,124,no,covered,SkRRect_offset,"void offset(SkScalar dx, SkScalar dy) { fRect.offset(dx, dy); }",
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,makeOffset,124,no,covered,SkRRect_makeOffset,"SkRRect makeOffset(SkScalar dx, SkScalar dy) const { return SkRRect(fRect.makeOffset(dx, dy), fRadii, fType); }",
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,contains,124,no,covered,SkRRect_contains,bool contains(const SkRect& rect) const;,
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,isValid,124,no,covered,SkRRect_isValid,bool isValid() const;,
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,writeToMemory,124,no,covered,SkRRect_writeToMemory,size_t writeToMemory(void* buffer) const;,
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,readFromMemory,124,no,covered,SkRRect_readFromMemory,"size_t readFromMemory(const void* buffer, size_t length);",
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,transform,124,no,covered,SkRRect_transform,"bool transform(const SkMatrix& matrix, SkRRect* dst) const;",
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,dump,124,no,covered,SkRRect_dump,void dump(bool asHex) const;,
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,dumpToString,124,no,covered,SkRRect_dumpToString,SkString dumpToString(bool asHex) const;,
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,dump,124,no,covered,SkRRect_dump,void dump() const { this->dump(false); },
include/core,include/core/SkRRect.h,SkRRect,class,17,covered,dumpHex,124,no,covered,SkRRect_dumpHex,void dumpHex() const { this->dump(true); },
include/core,include/core/SkRSXform.h,SkRSXform,struct,9,covered,Make,10,yes,covered,SkRSXform_Make,"static SkRSXform Make(SkScalar scos, SkScalar ssin, SkScalar tx, SkScalar ty) { SkRSXform xform = { scos, ssin, tx, ty }; return xform; }",
include/core,include/core/SkRSXform.h,SkRSXform,struct,9,covered,MakeFromRadians,10,yes,covered,SkRSXform_MakeFromRadians,"static SkRSXform MakeFromRadians(SkScalar scale, SkScalar radians, SkScalar tx, SkScalar ty, SkScalar ax, SkScalar ay) { const SkScalar s = SkScalarSin(radians) * scale; const SkScalar c = SkScalarCos(radians) * scale; return Make(c, s, tx ",
include/core,include/core/SkRSXform.h,SkRSXform,struct,9,covered,rectStaysRect,10,no,covered,SkRSXform_rectStaysRect,bool rectStaysRect() const { return 0 == fSCos || 0 == fSSin; },
include/core,include/core/SkRSXform.h,SkRSXform,struct,9,covered,setIdentity,10,no,covered,SkRSXform_setIdentity,void setIdentity() { fSCos = 1; fSSin = fTx = fTy = 0; },
include/core,include/core/SkRSXform.h,SkRSXform,struct,9,covered,set,10,no,covered,SkRSXform_set,"void set(SkScalar scos, SkScalar ssin, SkScalar tx, SkScalar ty) { fSCos = scos; fSSin = ssin; fTx = tx; fTy = ty; }",
include/core,include/core/SkRSXform.h,SkRSXform,struct,9,covered,toQuad,10,no,covered,SkRSXform_toQuad,"void toQuad(SkScalar width, SkScalar height, SkPoint quad[4]) const;",
include/core,include/core/SkRSXform.h,SkRSXform,struct,9,covered,toQuad,10,no,covered,SkRSXform_toQuad,"void toQuad(const SkSize& size, SkPoint quad[4]) const { this->toQuad(size.width(), size.height(), quad); }",
include/core,include/core/SkRSXform.h,SkRSXform,struct,9,covered,toTriStrip,10,no,covered,SkRSXform_toTriStrip,"void toTriStrip(SkScalar width, SkScalar height, SkPoint strip[4]) const;",
include/core,include/core/SkRasterHandleAllocator.h,SkRasterHandleAllocator,class,11,covered,~SkRasterHandleAllocator,12,no,covered,SkRasterHandleAllocator_delete,virtual ~SkRasterHandleAllocator() = default;,
include/core,include/core/SkRasterHandleAllocator.h,SkRasterHandleAllocator,class,11,covered,allocHandle,27,no,covered,SkRasterHandleAllocator_allocHandle,"virtual bool allocHandle(const SkImageInfo&, Rec*) = 0;",
include/core,include/core/SkRasterHandleAllocator.h,SkRasterHandleAllocator,class,11,covered,updateHandle,27,no,covered,SkRasterHandleAllocator_updateHandle,"virtual void updateHandle(Handle, const SkMatrix&, const SkIRect&) = 0;",
include/core,include/core/SkRasterHandleAllocator.h,SkRasterHandleAllocator,class,11,covered,MakeCanvas,27,yes,covered,SkRasterHandleAllocator_MakeCanvas,"static std::unique_ptr<SkCanvas> MakeCanvas(std::unique_ptr<SkRasterHandleAllocator>, const SkImageInfo&, const Rec* rec = nullptr, const SkSurfaceProps* props = nullptr);",
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,MakeEmpty,19,yes,covered,SkIRect_MakeEmpty,"static constexpr SkIRect MakeEmpty() { return SkIRect{0, 0, 0, 0}; }",
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,MakeWH,19,yes,covered,SkIRect_MakeWH,"static constexpr SkIRect MakeWH(int32_t w, int32_t h) { return SkIRect{0, 0, w, h}; }",
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,MakeSize,19,yes,covered,SkIRect_MakeSize,"static constexpr SkIRect MakeSize(const SkISize& size) { return SkIRect{0, 0, size.fWidth, size.fHeight}; }",
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,MakePtSize,19,yes,covered,SkIRect_MakePtSize,"static constexpr SkIRect MakePtSize(SkIPoint pt, SkISize size) { return MakeXYWH(pt.x(), pt.y(), size.width(), size.height()); }",
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,MakeLTRB,19,yes,covered,SkIRect_MakeLTRB,"static constexpr SkIRect MakeLTRB(int32_t l, int32_t t, int32_t r, int32_t b) { return SkIRect{l, t, r, b}; }",
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,MakeXYWH,19,yes,covered,SkIRect_MakeXYWH,"static constexpr SkIRect MakeXYWH(int32_t x, int32_t y, int32_t w, int32_t h) { return { x, y, Sk32_sat_add(x, w), Sk32_sat_add(y, h) }; }",
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,left,19,no,covered,SkIRect_left,constexpr int32_t left() const { return fLeft; },
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,top,19,no,covered,SkIRect_top,constexpr int32_t top() const { return fTop; },
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,right,19,no,covered,SkIRect_right,constexpr int32_t right() const { return fRight; },
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,bottom,19,no,covered,SkIRect_bottom,constexpr int32_t bottom() const { return fBottom; },
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,x,19,no,covered,SkIRect_x,constexpr int32_t x() const { return fLeft; },
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,y,19,no,covered,SkIRect_y,constexpr int32_t y() const { return fTop; },
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,topLeft,19,no,covered,SkIRect_topLeft,"constexpr SkIPoint topLeft() const { return {fLeft, fTop}; }",
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,width,19,no,covered,SkIRect_width,"constexpr int32_t width() const { return Sk32_can_overflow_sub(fRight, fLeft); }",
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,height,19,no,covered,SkIRect_height,"constexpr int32_t height() const { return Sk32_can_overflow_sub(fBottom, fTop); }",
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,size,19,no,covered,SkIRect_size,"constexpr SkISize size() const { return SkISize::Make(this->width(), this->height()); }",
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,width64,19,no,covered,SkIRect_width64,constexpr int64_t width64() const { return (int64_t)fRight - (int64_t)fLeft; },
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,height64,19,no,covered,SkIRect_height64,constexpr int64_t height64() const { return (int64_t)fBottom - (int64_t)fTop; },
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,isEmpty64,19,no,covered,SkIRect_isEmpty64,bool isEmpty64() const { return fRight <= fLeft || fBottom <= fTop; } bool isEmpty() const { int64_t w = this->width64(); int64_t h = this->height64(); if (w <= 0 || h <= 0) { return true; } return !SkTFitsIn<int32_t>(w | h); } friend bool ,
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,offsetTo,19,no,covered,SkIRect_offsetTo,"void offsetTo(int32_t newX, int32_t newY) { fRight = Sk64_pin_to_s32((int64_t)fRight + newX - fLeft); fBottom = Sk64_pin_to_s32((int64_t)fBottom + newY - fTop); fLeft = newX; fTop = newY; }",
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,inset,19,no,covered,SkIRect_inset,"void inset(int32_t dx, int32_t dy) { fLeft = Sk32_sat_add(fLeft, dx); fTop = Sk32_sat_add(fTop, dy); fRight = Sk32_sat_sub(fRight, dx); fBottom = Sk32_sat_sub(fBottom, dy); }",
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,outset,19,no,covered,SkIRect_outset,"void outset(int32_t dx, int32_t dy) { this->inset(-dx, -dy); }",
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,adjust,19,no,covered,SkIRect_adjust,"void adjust(int32_t dL, int32_t dT, int32_t dR, int32_t dB) { fLeft = Sk32_sat_add(fLeft, dL); fTop = Sk32_sat_add(fTop, dT); fRight = Sk32_sat_add(fRight, dR); fBottom = Sk32_sat_add(fBottom, dB); }",
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,contains,19,no,covered,SkIRect_contains,"bool contains(int32_t x, int32_t y) const { return x >= fLeft && x < fRight && y >= fTop && y < fBottom; } bool contains(const SkIRect& r) const { return !r.isEmpty() && !this->isEmpty() && fLeft <= r.fLeft && fTop <= r.fTop && fRight >= r.",
include/core,include/core/SkRect.h,SkIRect,struct,18,covered,contains,19,no,covered,SkIRect_contains,inline bool contains(const SkRect& r) const;,
include/core,include/core/SkRect.h,SkRect,struct,275,covered,MakeEmpty,276,yes,covered,SkRect_MakeEmpty,"static constexpr SkRect MakeEmpty() { return SkRect{0, 0, 0, 0}; }",
include/core,include/core/SkRect.h,SkRect,struct,275,covered,MakeWH,276,yes,covered,SkRect_MakeWH,"static constexpr SkRect MakeWH(float w, float h) { return SkRect{0, 0, w, h}; }",
include/core,include/core/SkRect.h,SkRect,struct,275,covered,MakeIWH,276,yes,covered,SkRect_MakeIWH,"static SkRect MakeIWH(int w, int h) { return {0, 0, static_cast<float>(w), static_cast<float>(h)}; }",
include/core,include/core/SkRect.h,SkRect,struct,275,covered,MakeSize,276,yes,covered,SkRect_MakeSize,"static constexpr SkRect MakeSize(const SkSize& size) { return SkRect{0, 0, size.fWidth, size.fHeight}; }",
include/core,include/core/SkRect.h,SkRect,struct,275,covered,MakeLTRB,276,yes,covered,SkRect_MakeLTRB,"static constexpr SkRect MakeLTRB(float l, float t, float r, float b) { return SkRect {l, t, r, b}; }",
include/core,include/core/SkRect.h,SkRect,struct,275,covered,MakeXYWH,276,yes,covered,SkRect_MakeXYWH,"static constexpr SkRect MakeXYWH(float x, float y, float w, float h) { return SkRect {x, y, x + w, y + h}; }",
include/core,include/core/SkRect.h,SkRect,struct,275,covered,Make,276,yes,covered,SkRect_Make,"static SkRect Make(const SkISize& size) { return MakeIWH(size.width(), size.height()); }",
include/core,include/core/SkRect.h,SkRect,struct,275,covered,Make,276,yes,covered,SkRect_Make,"static SkRect Make(const SkIRect& irect) { return { static_cast<float>(irect.fLeft), static_cast<float>(irect.fTop), static_cast<float>(irect.fRight), static_cast<float>(irect.fBottom) }; }",
include/core,include/core/SkRect.h,SkRect,struct,275,covered,isEmpty,276,no,covered,SkRect_isEmpty,"bool isEmpty() const { return !(fLeft < fRight && fTop < fBottom); } bool isSorted() const { return fLeft <= fRight && fTop <= fBottom; } bool isFinite() const { return SkIsFinite(fLeft, fTop, fRight, fBottom); } constexpr float x() const {",
include/core,include/core/SkRect.h,SkRect,struct,275,covered,makeOffset,276,no,covered,SkRect_makeOffset,"constexpr SkRect makeOffset(float dx, float dy) const { return MakeLTRB(fLeft + dx, fTop + dy, fRight + dx, fBottom + dy); }",
